sample	name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
SRR6145059	Cuniculiplasmataceae	1747776	F	3	0	3	0.00000
SRR6145059	Cryomorphaceae	246874	F	4	0	4	0.00000
SRR6145059	Crocinitomicaceae	1853230	F	20	11	31	0.00000
SRR6145059	Coleofasciculaceae	1892251	F	21	0	21	0.00000
SRR6145059	Clostridiales Family XVII. Incertae Sedis	539000	F	103	0	103	0.00001
SRR6145059	Clostridiales Family XVI. Incertae Sedis	543347	F	1	0	1	0.00000
SRR6145059	Clostridiales Family XIII. Incertae Sedis	543314	F	364	8	372	0.00004
SRR6145059	Chthonomonadaceae	1077264	F	7	4	11	0.00000
SRR6145059	Chrysiogenaceae	189770	F	7	0	7	0.00000
SRR6145059	Christensenellaceae	990719	F	15	0	15	0.00000
SRR6145059	Chloroflexaceae	1106	F	19	-12	7	0.00000
SRR6145059	Chlamydiaceae	809	F	17	0	17	0.00000
SRR6145059	Chamaesiphonaceae	1890431	F	11	0	11	0.00000
SRR6145059	Caulimoviridae	186534	F	2	2	4	0.00000
SRR6145059	Calditrichaceae	1962854	F	8	0	8	0.00000
SRR6145059	Caldisphaeraceae	255472	F	5	0	5	0.00000
SRR6145059	Caldilineaceae	475964	F	21	12	33	0.00000
SRR6145059	Caedimonadaceae	2100208	F	5	0	5	0.00000
SRR6145059	Budviciaceae	1903416	F	10	0	10	0.00000
SRR6145059	Borreliaceae	1643685	F	40	-1	39	0.00000
SRR6145059	Blattabacteriaceae	39782	F	31	0	31	0.00000
SRR6145059	Betaflexiviridae	675068	F	1	0	1	0.00000
SRR6145059	Bernardetiaceae	1937968	F	14	0	14	0.00000
SRR6145059	Barnesiellaceae	2005519	F	6	0	6	0.00000
SRR6145059	Baculoviridae	10442	F	15	0	15	0.00000
SRR6145059	Autographiviridae	2731643	F	27	-2	25	0.00000
SRR6145059	Archaeoglobaceae	2232	F	8	-1	7	0.00000
SRR6145059	Aquificaceae	64898	F	17	-2	15	0.00000
SRR6145059	Aphanothecaceae	1890450	F	41	1	42	0.00000
SRR6145059	Anaerohalosphaeraceae	2690158	F	6	0	6	0.00000
SRR6145059	Amoebophilaceae	1501348	F	7	0	7	0.00000
SRR6145059	Alloherpesviridae	548682	F	4	0	4	0.00000
SRR6145059	Adenoviridae	10508	F	2	33	35	0.00000
SRR6145059	Ackermannviridae	2169529	F	7	-4	3	0.00000
SRR6145059	Acidothermaceae	85032	F	41	0	41	0.00000
SRR6145059	Acidimicrobiaceae	84994	F	32	0	32	0.00000
SRR6145059	Acidilobaceae	871007	F	6	0	6	0.00000
SRR6145059	Acidaminococcaceae	909930	F	23	0	23	0.00000
SRR6145059	Acaryochloridaceae	1890429	F	8	0	8	0.00000
